facade,relation,startLine,src_category,src_modifier,src_entity,src_file,dest_category,dest_modifier,dest_label,dest_entity,dest_file,filter
intrusive native -> extensive,Define,4837,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_SHARPNESS,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4838,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MAX_SHARPNESS,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4839,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_CONTRAST,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4840,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MAX_CONTRAST,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4841,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_SATURATION,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4842,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MAX_SATURATION,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4843,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_DENOISE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4844,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_CONTINUOUS_AF,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4845,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_SELECTABLE_ZONE_AF,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4846,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_FACE_DETECTION,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4847,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MEMORY_COLOR_ENHANCEMENT,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4848,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_REDEYE_REDUCTION,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4849,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_ZSL,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4850,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_CAMERA_MODE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4851,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_VIDEO_HIGH_FRAME_RATE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4852,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_VIDEO_HDR,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4853,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_POWER_MODE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4854,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_POWER_MODE_SUPPORTED,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4855,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_WB_MANUAL_CCT,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4856,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MIN_WB_CCT,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4857,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_MAX_WB_CCT,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4858,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_AUTO_HDR_ENABLE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4859,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,private,blacklist,android.hardware.Camera.Parameters.KEY_QC_VIDEO_ROTATION,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4864,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.KEY_QC_AE_BRACKET_HDR,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4872,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.TOUCH_AF_AEC_OFF,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4876,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.TOUCH_AF_AEC_ON,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4882,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.AUTO_EXPOSURE_FRAME_AVG,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4886,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.AUTO_EXPOSURE_CENTER_WEIGHTED,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4890,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.AUTO_EXPOSURE_SPOT_METERING,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4896,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_AUTO,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4900,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_HJR,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4904,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_100,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4908,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_200,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4912,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_400,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4916,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_800,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4920,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_1600,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4925,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.ISO_3200,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4931,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.LENSSHADE_ENABLE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4935,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.LENSSHADE_DISABLE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4941,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.HISTOGRAM_ENABLE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4945,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.HISTOGRAM_DISABLE,core/java/android/hardware/Camera.java,false
intrusive native -> extensive,Define,4951,Class,public,android.hardware.Camera.Parameters,core/java/android/hardware/Camera.java,Variable,public,blacklist,android.hardware.Camera.Parameters.SKIN_TONE_ENHANCEMENT_ENABLE,core/java/android/hardware/Camera.java,false
